product_id|battery_power|has_bluetooth|clock_speed|supports_dual_sim|front_camera_mp|supports_4G|storage_GB|depth_cm|weight|num_cores|primary_camera_mp|pixel_res_height|pixel_res_width|RAM|screen_height_cm|screen_width_cm|battery_talk_time|supports_3G|has_touch_screen|has_wifi|price_range
66653|627.0|No|1.8|NO|2|No|20|0.8|142.0|3|8|211|507|896.0|17|6|14|No|NO|NO|low_cost
65773|989.0|Yes|0.7|NO|13|Yes|51|0.4|132.0|3|15|670|804|2349.0|10|1|20|Yes|NO|YES|medium_cost
69209|1895.0|No|0.5|NO|2|Yes|5|0.7|134.0|1|11|725|1335|774.0|15|4|6|Yes|YES|NO|medium_cost
72912|805.0|Yes|1.7|YES|0|Yes|58|0.9|168.0|3|10|81|1544|3397.0|7|6|2|Yes|NO|NO|high_cost
72610|713.0|Yes|1.6|NO|7|Yes|2|0.4|181.0|8|9|1211|1378|485.0|10|6|4|Yes|YES|YES|low_cost
72853|864.0|No|2.5|NO|10|Yes|24|0.7|148.0|4|15|1362|1378|3964.0|13|8|12|Yes|YES|NO|very_high_cost
56568|1177.0|No|0.9|NO|1|No|11|1.0|181.0|4|7|945|1923|1887.0|8|5|11|Yes|YES|YES|medium_cost
55435|582.0|No|0.5|NO|8|No|32|0.7|107.0|3|11|1043|1702|2977.0|6|1|20|No|YES|YES|high_cost
55592|1898.0|No|1.8|YES|3|Yes|56|0.2|185.0|7|4|444|739|2114.0|10|5|19|Yes|YES|YES|high_cost
52401|1158.0|No|0.7|YES|1|Yes|29|0.7|123.0|2|20|311|1796|1542.0|17|9|15|Yes|NO|YES|medium_cost
71832|1451.0|Yes|0.5|NO|5|Yes|57|0.6|181.0|8|12|812|1456|3038.0|15|7|18|Yes|NO|YES|very_high_cost
53132|1820.0|Yes|1.4|NO|5|No|51|0.9|163.0|7|10|202|1884|2481.0|11|9|11|No|NO|NO|high_cost
53580|984.0|No|0.5|YES|3|Yes|9|0.8|140.0|3|20|531|707|841.0|18|15|16|Yes|NO|NO|low_cost
55129|580.0|Yes|2.1|YES|0|No|24|0.4|135.0|4|5|404|898|3565.0|12|11|8|Yes|NO|YES|high_cost
70184|1263.0|Yes|2.0|NO|0|No|5|0.4|146.0|6|3|954|1609|1958.0|9|6|4|Yes|YES|YES|high_cost
59993|1237.0|No|0.5|NO|2|No|27|0.1|87.0|8|5|274|603|2454.0|14|0|8|Yes|YES|YES|high_cost
68013|514.0|Yes||NO|7|Yes|37|0.1|172.0|1|9|956|1723|3392.0|12|8|5|Yes|YES|YES|very_high_cost
78345|1515.0|No|2.6|NO|0|Yes|56|0.9|184.0|3|1|1438|1593|262.0|14|4|20|Yes|YES|NO|low_cost
75285|721.0|No|0.5|YES|6|Yes|6|0.4|194.0|4|9|1446|1988|530.0|8|4|8|Yes|NO|YES|low_cost
66010|603.0|Yes|2.5|YES|3|No|35|0.7|126.0|3|16|692|1057|3703.0|13|1|9|No|NO|YES|very_high_cost
69309|1426.0|Yes|2.5|NO|2|Yes|55|0.4|109.0|1|7|777|1032|2562.0|5|1|3|Yes|NO|NO|high_cost
56813|1820.0|Yes|1.7|YES|0|Yes|64|0.6|161.0|1|3|1157|1951|574.0|10|2|18|Yes|YES|NO|medium_cost
76094|1215.0|No|1.0|NO|4|No|16|0.1|130.0|4|8|454|1473|2632.0|7|1|15|No|NO|YES|high_cost
73924|697.0|No|2.7|YES|5|Yes|20|0.4|173.0|2|6|478|1477|259.0|12|6|4|Yes|YES|YES|low_cost
66703|717.0|Yes|0.5|YES|4|No|10|0.6|198.0|1|5|217|1106|688.0|10|7|15|No|YES|NO|low_cost
53198|1348.0|Yes|2.0|YES|5|No|36|0.3|145.0|6|6|468|741|2554.0|19|1|12|No|YES|NO|high_cost
68017|1164.0|Yes||YES|0|No|61|0.3||1|6|1107|1656|3859.0|11|10|17|No|YES||very_high_cost
53842|578.0|Yes|0.5|NO|9|Yes|62|0.3|170.0|5|13|626|1134|2977.0|15|12|5|Yes|YES|YES|high_cost
66079|1971.0|Yes|0.5|YES|0|No|40|0.3|186.0|7|19|485|922|571.0|8|7|17|Yes|YES|NO|low_cost
67952|1794.0|Yes|0.5|YES|5|Yes|55|0.5|86.0|7|7|43|627|402.0|14|7|14|Yes|NO|YES|low_cost
62535|1558.0|Yes|2.5|NO|2|Yes|32|0.1|114.0|5|3|322|1385|878.0|16|5|17|Yes|YES|YES|low_cost
67691|1597.0|Yes|0.9|NO|4|Yes|4|0.5|85.0|1|19|880|1145|2130.0|8|3|15|Yes|YES|NO|high_cost
61051|1240.0|No|1.6|NO|0|No|39|0.1|146.0|2|9|1511|1756|3260.0|13|1|17|No|NO|YES|very_high_cost
76515|1994.0|Yes|0.8|YES|2|Yes|7|0.6|88.0|8|4|667|711|454.0|11|8|6|Yes|YES|NO|low_cost
55277|1221.0|No|2.3|NO|7|Yes|35|0.4|152.0|7|19|765|1899|2638.0|19|16|14|Yes|YES|YES|high_cost
71492|989.0|Yes||YES|11|Yes|24|0.6|156.0|8|17|614|679|2819.0|16|13|5|Yes|NO|YES|high_cost
74096|1180.0|Yes|1.2|NO|5|Yes|50|1.0|144.0|4|20|925|1252|1464.0|7|3|20|Yes|YES|YES|medium_cost
52567|718.0|No|||10|No|59|0.8||6|13|1185|1387|1824.0|11|9|3|Yes|||medium_cost
72241|1670.0|Yes|1.6|YES|0|No|47|0.8|139.0|8|15|1706|1886|876.0|16|0|5|Yes|YES|NO|medium_cost
63259|534.0|Yes|2.5|NO|1|Yes|21|0.3|164.0|7|9|347|1477|2706.0|7|5|18|Yes|YES|NO|high_cost
79678|1566.0|Yes|0.5|YES|0|No|20|0.5|126.0|2|0|1603|1930|659.0|14|9|13|Yes|YES|YES|medium_cost
55773|1935.0|No|0.5|NO|0|Yes|29|0.6|124.0|5|9|806|860|455.0|9|2|6|Yes|NO|YES|low_cost
65815|504.0|Yes|2.8|YES|2|No|54|0.4|163.0|2|10|1207|1539|2378.0|17|11|2|Yes|NO|NO|high_cost
66044|913.0|No|1.7|YES|1|Yes|41|0.3|103.0|1|14|431|1144|2278.0|15|3|18|Yes|YES|NO|medium_cost
77025|1317.0|No|1.8|YES|2|No|43|0.5|113.0|5|3|179|613|3436.0|16|13|5|No|YES|YES|very_high_cost
77177|917.0|Yes|0.5|NO|1|Yes|31|0.5|88.0|6|2|423|909|3424.0|19|2|13|Yes|YES|NO|very_high_cost
58358|712.0|No|2.5|YES|1|No|49|0.6|99.0|6|3|1131|1743|401.0|5|0|10|Yes|NO|YES|low_cost
55445|1083.0|No|1.0|NO|6|No|52|0.9|126.0|2|20|925|1469|681.0|19|18|19|Yes|YES|YES|low_cost
51361|1039.0|No|0.6|NO|5|Yes|6|0.1|136.0|6|8|62|544|3212.0|15|7|7|Yes|NO|YES|high_cost
54315|1747.0|No|0.5|NO|4|No|13|0.7|185.0|6|12|800|873|3105.0|7|1|10|Yes|NO|NO|very_high_cost
63257|1449.0|Yes|0.5|YES|0|No|52|0.6|105.0|6|0|211|947|2036.0|5|1|10|No|YES|NO|medium_cost
63190|1872.0|Yes|0.5|YES|14|No|49|0.2|139.0|7|18|81|1389|3153.0|16|15|5|Yes|YES|NO|very_high_cost
76541|1796.0|No||YES|5|No|7|0.1|101.0|4|6|667|798|1642.0|9|4|3|No|YES|YES|medium_cost
73564|1097.0|No|1.4|NO|0|No|60|0.8|181.0|1|17|405|519|509.0|15|12|12|Yes|NO|NO|low_cost
59103|1562.0|No|0.5|YES|1|Yes|20|0.8|172.0|8|10|678|1676|3465.0|16|11|6|Yes|YES|NO|very_high_cost
60677|1433.0|Yes|2.3|NO|8|Yes|27|0.9|153.0|7|12|1619|1651|3900.0|18|16|2|Yes|NO|YES|very_high_cost
50365|740.0|No|1.8|NO|1|No|12|0.2|123.0|1|11|935|1147|1105.0|7|6|19|No|YES|YES|low_cost
70557|676.0|No|2.2|NO|1|Yes|39|0.2|84.0|1|5|864|1011|2064.0|13|7|6|Yes|NO|NO|medium_cost
52370|503.0|Yes|1.8|YES|1|Yes|13|0.7|131.0|1|4|1495|1688|3117.0|19|6|9|Yes|NO|YES|very_high_cost
62037|1020.0|No|1.5|NO|13|Yes|7|0.7|96.0|3|18|870|1613|1142.0|13|9|8|Yes|NO|YES|medium_cost
76154|896.0|No|1.0|YES|3|Yes|4|0.3|111.0|1|4|1379|1469|1060.0|12|10|4|Yes|YES|YES|medium_cost
56500|1824.0|Yes|0.8|NO|4|Yes|19|0.9|143.0|2|5|1055|1738|2381.0|14|1|5|Yes|NO|NO|high_cost
72634|1512.0|No|0.6|YES|1|Yes|54|0.4|134.0|3|2|220|1838|3366.0|7|3|11|Yes|NO|YES|very_high_cost
55199|1053.0|No|2.9|NO|7|No|42|0.9|126.0|6|17|419|1261|1339.0|17|0|14|No|NO|YES|low_cost
58196|1944.0|Yes|1.8|YES|0|Yes|31|0.8|87.0|4|10|1111|1362|2560.0|7|3|8|Yes|NO|NO|very_high_cost
58957|1174.0|No|0.7|YES|1|Yes|25|0.8|91.0|2|8|1097|1461|285.0|19|7|3|Yes|NO|YES|low_cost
51340|||||3|Yes|12|0.2||7|17|447|819||17|1|10|Yes|||medium_cost
51044|1602.0|No|2.7|NO|4|Yes|46|0.6|118.0|1|5|273|1062|1862.0|16|9|2|Yes|NO|YES|medium_cost
70884|1733.0|Yes|1.5|YES|4|Yes|6|0.9|170.0|1|15|590|997|3488.0|6|4|10|Yes|YES|YES|very_high_cost
64591|586.0|No|1.4|YES|10|Yes|8|0.5|142.0|8|14|116|598|3178.0|9|7|10|Yes|NO|YES|high_cost
79497|1528.0|No|2.4|NO|2|No|37|0.2|156.0|8|3|306|564|733.0|15|0|14|Yes|YES|NO|low_cost
74928|875.0|No||NO|2|No|23|0.1|110.0|7|7|300|1316|756.0|14|5|6|No|NO|NO|low_cost
53947|1602.0|No|0.6|NO|12|No|58|0.4|170.0|1|13|1259|1746|3622.0|17|2|17|No|YES|YES|very_high_cost
64383|1426.0|No|1.6|NO|4|Yes|12|0.7|174.0|5|16|1573|1694|1277.0|14|9|5|Yes|NO|NO|medium_cost
79931|1370.0|No|1.4|NO|5|Yes|6|0.2|158.0|6|8|1392|1783|3703.0|13|10|11|Yes|YES|NO|very_high_cost
57643|609.0|Yes|0.5|NO|4|Yes|10|0.1|81.0|6|6|113|1524|1905.0|16|3|18|Yes|YES|YES|medium_cost
75867|840.0|No|1.2|YES|5|Yes|15|0.3|178.0|6|8|526|1728|2636.0|12|2|6|Yes|YES|NO|high_cost
73868|991.0|No|2.0|NO|2|Yes|12|0.3|158.0|5|6|1209|1678|2014.0|11|9|10|Yes|NO|NO|high_cost
61615|1724.0|Yes|1.8|NO|0|Yes|9|0.8|100.0|2|1|655|828|3056.0|18|16|6|Yes|NO|NO|very_high_cost
54672|584.0|Yes|1.8|NO|0|Yes|19|0.3|168.0|3|0|1123|1622|465.0|12|8|4|Yes|YES|NO|low_cost
69215|860.0|Yes|1.3|YES|1|Yes|49|0.7|141.0|6|13|692|979|3869.0|16|14|20|Yes|YES|YES|very_high_cost
55278|1541.0|Yes|2.8|YES|10|Yes|28|0.2|165.0|5|15|796|1052|1108.0|12|1|7|Yes|NO|YES|medium_cost
55122|||||7|No|58|0.5||5|8|1021|1958||14|5|5|Yes|||medium_cost
68433||Yes|||6|Yes|46|0.4||4|11|995|1310||8|4|4|Yes|||low_cost
50263|1278.0|Yes|1.2|NO|10|Yes|60|0.6|172.0|7|14|1244|1504|3142.0|11|4|19|Yes|NO|YES|very_high_cost
65614|||||0|Yes|31|0.3||4|0|293|970||14|7|13|Yes|||low_cost
73504|1702.0|No|1.0|NO|7|No|36|0.1|177.0|5|9|1240|1931|1430.0|8|6|10|No|NO|NO|high_cost
71491|589.0|Yes|0.5|NO|1|Yes|59|0.7|146.0|8|4|759|1858|362.0|16|10|6|Yes|YES|YES|low_cost
62636|1347.0|No|1.5|YES|10|No|56|0.3|95.0|1|19|398|1528|2456.0|13|0|13|Yes|YES|YES|high_cost
59130|1644.0|No|2.8|NO|0|Yes|44|1.0|137.0|8|0|358|791|2360.0|7|4|19|Yes|NO|NO|high_cost
76877|956.0|No|1.9|YES|1|No|42|0.1|133.0|7|11|403|1614|3700.0|10|0|7|Yes|YES|NO|very_high_cost
65209|1089.0|No|1.4|YES|10|No|2|0.1|153.0|7|20|211|1409|2620.0|7|5|13|Yes|NO|NO|high_cost
70734|871.0|No|0.6|NO|2|No|52|0.1|178.0|3|3|194|1437|437.0|14|7|17|Yes|NO|NO|low_cost
57934|664.0|No|1.5|NO|5|Yes|6|0.9|164.0|2|19|1076|1472|3774.0|11|5|18|Yes|NO|NO|very_high_cost
75469|1874.0|Yes|0.6|NO|1|No|19|0.8|192.0|2|9|1238|1418|1218.0|15|10|17|No|YES|NO|medium_cost
61383|1928.0|No|2.6|NO|5|No|5|0.8|162.0|5|16|229|1004|696.0|14|12|15|Yes|YES|YES|low_cost
75486|888.0|No|2.6|YES|2|Yes|33|0.4|198.0|2|17|327|1683|3407.0|12|1|20|Yes|NO|NO|very_high_cost
61171|1077.0|Yes|1.7|YES|1|No|58|0.8|86.0|7|13|135|1892|3902.0|9|3|3|Yes|NO|NO|very_high_cost
67580|1023.0|Yes|2.3|YES|5|Yes|30|0.2|80.0|8|7|5|1744|2086.0|10|0|19|Yes|YES|YES|medium_cost
65082|1426.0|Yes|0.8|NO|2|Yes|42|0.6|84.0|3|10|715|1163|1356.0|15|9|16|Yes|NO|YES|medium_cost
60986|831.0|No|1.7|YES|7|Yes|26|0.7|177.0|5|11|511|621|1704.0|6|5|20|Yes|YES|YES|low_cost
77646|1496.0|Yes|1.3|YES|0|Yes|6|0.5|85.0|3|9|549|1383|3571.0|16|1|11|Yes|YES|YES|very_high_cost
78981|1433.0|Yes|2.3|NO|2|Yes|5|0.1|129.0|5|11|420|784|2132.0|18|15|19|Yes|NO|YES|medium_cost
56013|1095.0|Yes|2.6|YES|0|Yes|44|0.7|103.0|4|5|838|1066|3209.0|13|11|8|Yes|YES|YES|very_high_cost
63767|643.0|Yes|0.7|YES|3|Yes|23|0.8|156.0|1|9|314|1400|2096.0|13|6|2|Yes|NO|NO|medium_cost
69213|1142.0|Yes|1.1|NO|0|Yes|6|0.5|198.0|4|0|739|1766|1273.0|19|0|6|Yes|NO|NO|medium_cost
68624|730.0|Yes||YES|3|Yes|27|0.1|112.0|5|10|62|846|3623.0|9|4|15|Yes|YES|NO|high_cost
73021|1901.0|Yes|0.5|NO|5|Yes|41|0.6|131.0|2|17|3|1662|368.0|5|1|12|Yes|NO|NO|low_cost
76949|1510.0|No|0.6|YES|1|No|32|0.7|135.0|3|8|963|1520|854.0|8|2|10|Yes|NO|YES|medium_cost
72987|1924.0|No|2.6|NO|0|Yes|59|0.9|136.0|6|0|1438|1923|3646.0|10|9|16|Yes|NO|YES|very_high_cost
67759|1825.0|No|1.1|YES|13|Yes|17|0.1|157.0|4|18|1621|1773|3130.0|12|4|2|Yes|NO|YES|very_high_cost
63370|1275.0|Yes|0.5|YES|3|Yes|5|0.2|152.0|1|9|19|501|3784.0|13|4|4|Yes|YES|NO|very_high_cost
56364|987.0|Yes|2.3|NO|9|No|17|0.8|124.0|7|17|887|1274|3885.0|11|0|14|Yes|YES|NO|very_high_cost
66285|1538.0|Yes|2.3|NO|6|Yes|13|0.2|121.0|7|7|567|986|1494.0|18|10|12|Yes|YES|YES|medium_cost
71345|1965.0|Yes|0.5|NO|4|Yes|29|0.5|149.0|5|13|584|676|2973.0|11|1|20|Yes|YES|YES|very_high_cost
77486|808.0|No|1.9|NO|7|No|20|0.8|185.0|6|14|496|974|1471.0|13|4|11|No|YES|NO|low_cost
73164|||||6|No|27|0.5||2|11|1245|1309||11|10|12|Yes|||medium_cost
74630|1507.0|Yes||YES|0|Yes|42|0.4|123.0|5|0|682|888|1486.0|15|3|19|Yes|NO|NO|medium_cost
78086|912.0|No|0.7|NO|3|No|47|0.9|182.0|3|6|724|794|1321.0|7|2|6|No|YES|YES|low_cost
74477|769.0|Yes|1.2|NO|2|No|17|0.1|95.0|8|4|1384|1454|1877.0|18|2|11|No|NO|YES|medium_cost
76029|948.0|No|2.3|NO|14|No|22|0.1|173.0|5|20|257|1654|3499.0|11|7|19|Yes|YES|YES|very_high_cost
77393|507.0|Yes|1.9|YES|0|Yes|39|0.7|142.0|1|0|17|1084|2124.0|6|0|12|Yes|YES|NO|medium_cost
65556|1384.0|Yes|2.8|YES|15|No|60|0.1|82.0|3|18|983|1210|1221.0|18|12|15|Yes|NO|YES|medium_cost
59967|1766.0|Yes|1.3|NO|1|No|29|0.5|194.0|8|20|439|1306|2316.0|19|2|6|No|NO|YES|high_cost
70684|1407.0|No|1.8|YES|5|Yes|16|0.2|170.0|4|6|925|1206|1068.0|6|0|8|Yes|YES|NO|medium_cost
72854|614.0|No|2.9|YES|3|Yes|24|0.2|94.0|4|7|409|603|1930.0|13|12|4|Yes|NO|YES|medium_cost
54248|||||9|No|14|0.4||7|18|293|952||8|1|8|Yes|||medium_cost
65402|1039.0|No|0.5|YES|8|No|47|0.2|130.0|8|9|384|1878|1742.0|18|12|15|Yes|NO|NO|medium_cost
71980|511.0|Yes|3.0|YES|5|Yes|34|0.9|125.0|8|13|149|1285|3265.0|14|7|14|Yes|NO|NO|high_cost
64628|1811.0|Yes|2.5|NO|4|Yes|5|0.6|98.0|4|16|447|568|2700.0|13|7|8|Yes|YES|YES|high_cost
54427|1159.0|No|1.5|NO|3|No|36|0.4|104.0|4|8|717|1206|2115.0|8|7|18|No|NO|NO|high_cost
51205|1848.0|No|1.3|YES|7|No|12|0.1|178.0|2|19|195|533|3915.0|9|7|8|No|NO|YES|very_high_cost
50157|1988.0|Yes|0.5|NO|0|Yes|16|0.1|94.0|8|1|153|696|3144.0|16|2|14|Yes|NO|NO|very_high_cost
77676|1469.0|No|0.5|NO|3|Yes|58|0.5|150.0|7|8|1699|1850|1571.0|17|16|2|Yes|NO|NO|high_cost
64337|1423.0|No|0.6|NO|12|No|44|0.8|131.0|5|13|501|640|2253.0|10|8|9|No|NO|NO|medium_cost
69451|1974.0|No|0.5|YES|9|No|10|0.8|145.0|6|12|530|1496|1433.0|6|1|17|No|NO|NO|medium_cost
69977|835.0|No|0.8|YES|2|Yes|42|0.8|128.0|5|18|396|1378|2583.0|15|2|13|Yes|YES|YES|high_cost
64393|1429.0|No|0.6|NO|8|No|42|0.9|151.0|5|9|670|1552|1817.0|6|1|16|Yes|NO|NO|medium_cost
53234|947.0|Yes||NO|1|Yes|51|0.1|144.0|2|15|193|887|2915.0|17|1|6|Yes|YES|YES|high_cost
58638|1446.0|Yes|2.8|YES|0|Yes|18|0.3|178.0|8|1|351|1769|3340.0|8|0|16|Yes|YES|YES|very_high_cost
52089|1332.0|No|1.3|YES|5|Yes|7|0.8|168.0|7|19|846|855|2790.0|19|11|10|Yes|YES|NO|high_cost
50888|1498.0|Yes|1.2|YES|0|Yes|14|0.1|191.0|4|1|111|1167|577.0|14|12|12|Yes|YES|NO|low_cost
63254|1576.0|Yes|0.9|YES|0|Yes|14|0.4|173.0|2|4|1213|1386|3220.0|17|2|6|Yes|YES|NO|very_high_cost
60684|1398.0|No|1.6|YES|8|Yes|26|0.8|150.0|1|12|755|1284|3488.0|14|3|11|Yes|YES|NO|very_high_cost
69527|1885.0|No|2.4|YES|12|Yes|14|0.6|92.0|4|15|1406|1517|1277.0|9|6|16|Yes|NO|YES|medium_cost
54492|798.0|Yes|0.5|YES|7|No|2|0.8|148.0|2|15|497|627|3593.0|14|9|3|No|YES|NO|high_cost
50419|1436.0|No|2.5|YES|0|Yes|42|0.9|124.0|8|1|1826|1836|2736.0|12|5|19|Yes|YES|NO|very_high_cost
79801|1998.0|Yes|1.2|NO|8|No|31|0.6|196.0|8|19|50|1356|2311.0|17|9|18|Yes|YES|NO|high_cost
54448|1321.0|Yes|1.3|NO|0|Yes|63|0.4|109.0|8|9|817|941|1464.0|7|6|16|Yes|YES|YES|medium_cost
61623|1021.0|No|1.3|NO|7|No|9|0.7|192.0|2|12|901|1793|1355.0|6|1|14|Yes|YES|NO|medium_cost
78694|1339.0|Yes|2.3|YES|0|No|40|0.1|123.0|2|1|212|1269|2382.0|6|4|7|Yes|NO|YES|high_cost
64650|1210.0|Yes|1.6|YES|9|No|57|0.5|111.0|4|20|329|1039|1886.0|16|0|17|Yes|NO|YES|medium_cost
76675|1949.0|Yes|0.5|YES|2|Yes|31|0.1|145.0|5|9|837|1182|832.0|7|3|19|Yes|NO|NO|medium_cost
54413|882.0|No|0.7|YES|9|Yes|28|0.2|151.0|6|16|248|884|751.0|19|11|8|Yes|NO|YES|low_cost
69981|1549.0|Yes|1.5|YES|0|Yes|27|0.4|113.0|5|7|632|1162|436.0|10|8|11|Yes|NO|NO|low_cost
54310|1991.0|No|2.2|YES|1|Yes|42|0.7|82.0|1|13|366|613|722.0|6|5|10|Yes|YES|NO|low_cost
73212|796.0|No|0.5|NO|2|No|12|0.5|114.0|1|8|174|518|1075.0|7|3|2|No|YES|NO|low_cost
57840|1012.0|No|0.5|YES|4|No|39|0.1|161.0|4|6|882|1195|2802.0|8|0|10|Yes|YES|NO|high_cost
52609|1318.0|No|1.9|YES|0|Yes|11|0.8|188.0|2|15|688|1591|1780.0|12|10|2|Yes|NO|NO|medium_cost
75123|1708.0|No|0.8|NO|8|Yes|14|0.9|197.0|4|16|263|1345|1247.0|19|16|16|Yes|NO|NO|medium_cost
52545|598.0|Yes|0.8|YES|8|Yes|62|0.1|117.0|8|9|118|764|3066.0|11|2|19|Yes|YES|NO|high_cost
66039|541.0|Yes|2.3|NO|4|No|51|0.4|200.0|8|17|1012|1226|403.0|11|2|12|No|NO|NO|low_cost
53633|818.0|No|0.5|YES|2|Yes|23|0.2|192.0|5|17|586|1552|2518.0|19|12|3|Yes|YES|NO|high_cost
68231|1414.0|No||NO|0|Yes|15|0.8||2|0|294|1233|1069.0|18|6|14|Yes|NO||low_cost
65996|601.0|Yes|1.7|YES|3|Yes|6|0.8|169.0|4|11|818|1827|2651.0|14|8|9|Yes|NO|YES|high_cost
51714|561.0|Yes|2.8|YES|2|Yes|40|0.1|99.0|7|6|426|865|2974.0|15|12|19|Yes|NO|YES|high_cost
57679|1616.0|Yes|2.3|YES|3|No|52|0.1|100.0|5|8|151|1133|657.0|7|3|2|Yes|YES|NO|low_cost
64265|1263.0|Yes|1.4|YES|1|Yes|32|0.4|103.0|2|2|409|644|3372.0|18|13|10|Yes|YES|NO|very_high_cost
68527|1604.0|Yes|1.9|YES|0|Yes|63|0.6|93.0|5|2|641|1156|1464.0|15|9|20|Yes|YES|NO|medium_cost
58818|539.0|No|2.0|YES|1|No|24|0.5|86.0|4|2|958|967|1326.0|7|4|3|Yes|YES|NO|low_cost
56252|1071.0|No|2.6|NO|0|No|49|0.3|199.0|4|5|1328|1970|3393.0|6|5|7|Yes|NO|NO|very_high_cost
50940|826.0|No|0.5|YES|0|Yes|57|0.5|135.0|2|0|354|530|323.0|17|3|7|Yes|NO|YES|low_cost
55730|771.0|No|2.9|NO|2|No|62|0.7|106.0|1|8|1709|1781|1628.0|9|3|6|No|YES|NO|medium_cost
60596|1811.0|No|2.9|NO|0|No|33|0.2|132.0|8|2|1099|1553|2610.0|8|3|13|Yes|YES|NO|very_high_cost
52300|1842.0|Yes|2.2|YES|7|No|56|0.4|179.0|4|10|783|1227|3721.0|16|11|4|No|YES|YES|very_high_cost
78648|1420.0|No|2.8|YES|1|No|50|0.1|100.0|8|8|194|1393|763.0|17|1|17|No|YES|YES|low_cost
58279|1763.0|No|0.5|YES|12|No|10|0.2|184.0|3|19|238|1893|792.0|17|12|13|Yes|NO|YES|low_cost
72652|1163.0|Yes|1.9|NO|6|No|2|0.9|133.0|5|20|919|1076|1568.0|14|0|19|Yes|NO|NO|medium_cost
67166|1805.0|Yes|0.5|NO|0|No|29|0.2|182.0|4|2|758|891|1276.0|19|4|17|No|YES|NO|medium_cost
54228|610.0|Yes|1.6|YES|9|No|52|0.4|90.0|4|19|1039|1273|3472.0|10|4|12|Yes|YES|YES|very_high_cost
76588|1533.0|Yes|1.1|YES|18|Yes|17|0.3|160.0|4|20|1054|1393|2520.0|8|2|11|Yes|NO|YES|high_cost
67431|1924.0|No|0.5|NO|3|Yes|63|0.3|111.0|2|10|122|686|3423.0|13|3|19|Yes|NO|NO|very_high_cost
58827|1801.0|No|0.5|YES|6|No|52|0.9|120.0|6|10|100|1708|258.0|14|8|9|Yes|NO|NO|low_cost
67162|1726.0|Yes|1.9|NO|1|Yes|42|0.6|106.0|5|3|1221|1804|1868.0|16|7|6|Yes|NO|NO|high_cost
55410|794.0|No|2.5|YES|15|No|14|0.6|197.0|3|19|312|1376|2171.0|19|8|18|No|NO|YES|medium_cost
66333|1686.0|Yes|0.5|YES|4|No|28|0.8|182.0|5|8|599|1073|780.0|11|10|5|No|NO|NO|low_cost
73321|1444.0|Yes|2.1|YES|0|No|6|0.9|103.0|1|1|1274|1340|712.0|17|5|10|No|NO|NO|low_cost
77703|1004.0|No|1.6|YES|0|Yes|30|1.0|160.0|8|1|62|581|1012.0|7|4|13|Yes|YES|YES|low_cost
59576|1242.0|Yes||NO|8|No|28|0.2||4|9|315|1796|318.0|11|10|19|Yes|||low_cost
59508|539.0|No|1.5|NO|6|Yes|26|0.2|137.0|6|8|1123|1709|3948.0|18|11|15|Yes|YES|YES|very_high_cost
78156|717.0|No|1.1|YES|2|Yes|14|0.1|99.0|8|6|1878|1981|629.0|16|15|20|Yes|NO|NO|low_cost
63334|1540.0|No|0.7|YES|0|Yes|29|0.1|157.0|7|1|318|831|1161.0|11|8|5|Yes|NO|NO|low_cost
75031|672.0|No|0.5|NO|7|Yes|35|0.1|99.0|8|17|574|1267|1403.0|16|7|6|Yes|NO|NO|low_cost
71638|1325.0|Yes|0.5|NO|0|Yes|13|1.0|133.0|4|8|1353|1915|3707.0|19|3|18|Yes|YES|NO|very_high_cost
50899|950.0|No|0.5|NO|6|Yes|55|0.1|124.0|8|7|86|1681|1305.0|6|5|4|Yes|NO|YES|low_cost
53643|948.0|No|1.5|YES|6|No|18|0.3|119.0|4|7|340|1728|2926.0|17|13|9|Yes|YES|YES|high_cost
76922|1328.0|Yes|0.5|NO|5|Yes|27|0.3|144.0|3|18|602|1156|2674.0|7|2|5|Yes|NO|YES|high_cost
72453|1447.0|No|0.5|NO|3|No|40|0.7|184.0|2|5|963|1062|471.0|8|4|20|No|NO|YES|low_cost
56683|1973.0|Yes|0.5|YES|3|No|21|0.8|95.0|8|7|127|507|1724.0|12|10|8|No|NO|YES|medium_cost
57586|1731.0|Yes|2.3|YES|18|No|60|0.5|171.0|4|20|142|1039|1220.0|9|3|20|No|YES|NO|medium_cost
51581|1617.0|No|1.5|NO|1|Yes|63|0.7|111.0|2|10|274|1079|2754.0|19|10|8|Yes|YES|YES|high_cost
55330|1791.0|Yes|0.5|YES|1|Yes|33|0.5|110.0|5|4|371|682|594.0|17|8|16|Yes|NO|YES|low_cost
54176|851.0|No|2.3|YES|7|Yes|54|1.0|101.0|2|9|788|1007|1005.0|12|2|14|Yes|NO|YES|low_cost
54629|856.0|No|1.9|YES|0|Yes|14|0.6|115.0|1|7|395|1027|2439.0|6|3|12|Yes|YES|YES|medium_cost
76932|714.0|Yes|0.5|NO|1|No|30|0.3|145.0|4|2|643|1527|2302.0|12|10|10|No|YES|YES|medium_cost
64578|951.0|No|0.5|NO|6|Yes|15|0.6|81.0|2|17|854|935|1083.0|16|11|16|Yes|YES|NO|low_cost
61717|1303.0|Yes|2.1|NO|6|Yes|10|0.4|109.0|8|15|1335|1873|2219.0|9|3|15|Yes|YES|YES|high_cost
