CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
712988958,Existing Customer,42,M,4,1.0,Single,1.0,0.0,33,5,2,0,2021.0,1731,290.0,0.986,3253,62,0.722,0.857
719450508,Existing Customer,53,M,2,0.0,Married,3.0,0.0,41,4,3,3,7272.0,2037,5235.0,0.795,2333,56,0.697,0.28
787974108,Attrited Customer,37,F,1,0.0,Single,1.0,0.0,27,4,2,2,1793.0,792,1001.0,0.723,2374,40,0.429,0.442
708992733,Existing Customer,50,F,0,0.0,Married,0.0,0.0,36,4,3,2,1513.0,0,1513.0,0.854,4759,98,0.719,0.0
789690483,Existing Customer,39,M,4,0.0,Married,2.0,0.0,25,6,2,3,8208.0,0,8208.0,1.568,3135,39,1.167,0.0
715675458,Existing Customer,51,M,1,0.0,Single,2.0,0.0,41,6,1,2,6346.0,578,5768.0,0.55,3837,85,0.604,0.091
711862533,Attrited Customer,55,F,1,0.0,Married,0.0,0.0,36,5,3,2,2258.0,2000,258.0,0.611,2500,42,0.68,0.886
711561108,Existing Customer,36,M,4,1.0,Single,2.0,0.0,24,6,1,2,16335.0,892,15443.0,0.673,2733,71,0.919,0.055
720085233,Attrited Customer,51,F,2,2.0,Divorced,0.0,0.0,40,6,3,4,8930.0,2517,6413.0,0.661,2167,38,0.357,0.282
714744783,Existing Customer,48,F,3,0.0,Married,0.0,0.0,36,3,1,4,6197.0,1219,4978.0,0.552,3825,67,0.675,0.197
714147858,Existing Customer,44,M,3,0.0,Single,2.0,0.0,35,3,3,4,18358.0,1044,17314.0,0.524,3920,85,0.491,0.057
719157933,Existing Customer,51,M,2,0.0,Married,3.0,0.0,40,1,3,1,10984.0,1429,9555.0,0.751,7850,85,0.635,0.13
772341783,Attrited Customer,45,F,3,0.0,Single,0.0,0.0,35,3,2,6,3512.0,2517,995.0,0.597,1801,48,0.548,0.717
771559158,Existing Customer,58,M,3,0.0,Divorced,2.0,0.0,46,3,1,3,2375.0,1163,1212.0,0.917,4769,80,0.905,0.49
785114808,Existing Customer,46,M,2,2.0,Single,1.0,1.0,40,4,2,2,15459.0,0,15459.0,0.789,1419,30,0.667,0.0
708084558,Attrited Customer,46,M,3,2.0,Divorced,2.0,0.0,38,6,3,3,8258.0,1771,6487.0,0.0,1447,23,0.0,0.214
823948308,Existing Customer,48,M,4,2.0,Single,1.0,0.0,44,6,2,4,6710.0,1942,4768.0,0.777,1727,37,0.85,0.289
771424908,Attrited Customer,38,M,2,0.0,Single,1.0,0.0,26,2,2,3,11252.0,1129,10123.0,0.462,1766,31,0.476,0.1
758086458,Existing Customer,46,F,3,1.0,Married,0.0,0.0,39,3,3,4,1438.3,0,1438.3,0.646,4111,62,0.55,0.0
770874483,Existing Customer,54,F,1,2.0,Married,0.0,0.0,40,4,1,2,2876.0,1267,1609.0,0.617,4302,74,0.51,0.441
793379058,Existing Customer,48,F,3,1.0,Single,0.0,0.0,42,2,2,1,2214.0,1025,1189.0,0.567,5084,82,0.745,0.463
822068583,Existing Customer,48,F,4,0.0,Single,0.0,0.0,44,4,3,0,2231.0,0,2231.0,0.712,3946,48,1.286,0.0
713347608,Attrited Customer,54,F,2,2.0,Single,0.0,0.0,43,2,3,2,4917.0,0,4917.0,0.972,9442,69,0.917,0.0
721315233,Existing Customer,47,M,4,0.0,Single,1.0,1.0,32,3,3,4,18535.0,1192,17343.0,0.646,3780,70,0.667,0.064
719420058,Existing Customer,44,M,4,0.0,Single,2.0,0.0,26,1,2,1,11782.0,2177,9605.0,0.875,16605,110,0.692,0.185
804840033,Existing Customer,45,M,2,1.0,Married,1.0,0.0,38,4,6,4,16611.0,0,16611.0,0.954,1960,48,0.6,0.0
735565158,Existing Customer,46,M,4,1.0,Married,1.0,0.0,33,6,2,2,21548.0,1180,20368.0,0.52,1582,38,0.652,0.055
714336333,Existing Customer,48,M,4,2.0,Divorced,2.0,0.0,40,3,2,2,3429.0,1268,2161.0,0.703,4422,64,1.783,0.37
809959683,Existing Customer,55,M,2,1.0,Married,2.0,0.0,50,4,2,4,19159.0,2108,17051.0,0.69,1813,52,0.576,0.11
708170508,Attrited Customer,38,M,2,1.0,Married,1.0,0.0,36,2,3,2,1438.3,0,1438.3,0.461,1651,42,0.5,0.0
787541883,Existing Customer,44,M,3,1.0,Divorced,2.0,0.0,33,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0
711657783,Existing Customer,50,F,2,1.0,Single,0.0,0.0,41,6,3,4,1438.3,0,1438.3,0.872,4617,67,0.634,0.0
803418783,Existing Customer,40,M,4,1.0,Married,1.0,0.0,35,5,4,1,9974.0,2185,7789.0,0.852,4680,87,0.673,0.219
770956158,Existing Customer,43,F,4,1.0,Single,0.0,0.0,30,3,2,1,2397.0,2151,246.0,0.839,4140,68,0.744,0.897
716272158,Attrited Customer,41,F,3,1.0,Married,1.0,0.0,15,5,3,4,4312.0,2517,1795.0,0.741,2693,56,0.436,0.584
713639958,Existing Customer,46,F,4,1.0,Divorced,0.0,0.0,36,5,3,1,9478.0,820,8658.0,0.64,1327,41,0.864,0.087
719804208,Existing Customer,36,M,2,1.0,Married,1.0,0.0,28,5,1,3,6824.0,1873,4951.0,0.563,1933,48,0.655,0.274
713131158,Attrited Customer,58,M,2,0.0,Single,2.0,0.0,46,1,3,1,10286.0,0,10286.0,0.908,8199,59,0.903,0.0
823624158,Existing Customer,53,F,2,2.0,Single,0.0,0.0,49,3,2,2,4500.0,0,4500.0,0.761,4579,78,0.814,0.0
716335983,Existing Customer,37,M,2,0.0,Single,2.0,0.0,36,1,2,3,6713.0,1590,5123.0,0.847,7946,85,0.667,0.237
709679658,Existing Customer,58,F,2,1.0,Single,1.0,0.0,50,4,3,3,5386.0,0,5386.0,0.777,4846,84,0.68,0.0
788737083,Existing Customer,34,F,2,0.0,Married,0.0,0.0,13,6,2,2,1798.0,833,965.0,0.882,4551,84,0.787,0.463
770968383,Attrited Customer,41,M,4,1.0,Married,2.0,1.0,28,3,2,3,34516.0,825,33691.0,0.616,2022,52,0.733,0.024
709098108,Existing Customer,45,F,4,1.0,Married,0.0,0.0,35,4,2,2,2705.0,0,2705.0,0.736,4749,80,0.778,0.0
715082133,Existing Customer,40,M,2,1.0,Married,1.0,0.0,36,5,2,2,2494.0,1492,1002.0,0.744,3407,61,0.694,0.598
779612808,Existing Customer,61,M,1,1.0,Married,1.0,0.0,50,6,2,4,2531.0,2360,171.0,0.955,1263,35,0.591,0.932
712559058,Existing Customer,54,M,0,0.0,Single,2.0,0.0,45,1,3,2,20882.0,1525,19357.0,0.828,4765,76,0.767,0.073
721067658,Existing Customer,40,M,4,1.0,Married,1.0,1.0,36,6,1,3,27436.0,642,26794.0,0.705,4051,81,0.761,0.023
715405758,Attrited Customer,50,F,1,0.0,Single,0.0,0.0,42,5,0,4,10057.0,0,10057.0,0.792,2383,42,0.448,0.0
827074758,Existing Customer,42,F,3,0.0,Single,0.0,0.0,38,4,1,4,1538.0,868,670.0,0.828,5228,61,0.694,0.564
811534983,Existing Customer,54,F,3,1.0,Married,0.0,0.0,49,5,2,4,2031.0,1069,962.0,0.87,1943,47,0.621,0.526
779656908,Existing Customer,40,M,1,1.0,Married,1.0,0.0,23,6,3,2,6990.0,1378,5612.0,0.73,1479,29,0.611,0.197
711381183,Existing Customer,51,F,2,0.0,Married,1.0,0.0,36,2,3,2,1438.3,1141,297.3,0.69,4485,85,0.889,0.793
816086508,Existing Customer,47,F,2,0.0,Married,0.0,0.0,42,1,3,3,1438.3,0,1438.3,0.677,4624,73,0.587,0.0
711052308,Existing Customer,45,M,3,2.0,Divorced,1.0,0.0,37,6,3,3,2751.0,2432,319.0,0.905,4453,75,0.923,0.884
719801508,Existing Customer,36,M,1,0.0,Divorced,3.0,0.0,23,6,3,3,20230.0,798,19432.0,0.592,4314,82,0.708,0.039
709558608,Existing Customer,39,M,3,0.0,Single,2.0,0.0,31,2,2,3,2844.0,2065,779.0,0.638,7345,73,0.738,0.726
717490008,Existing Customer,43,M,4,1.0,Divorced,2.0,0.0,36,5,1,1,19188.0,1622,17566.0,0.75,4282,52,0.926,0.085
716455683,Existing Customer,40,F,3,0.0,Single,0.0,2.0,36,3,2,3,15534.0,726,14808.0,0.556,1279,28,0.867,0.047
717664008,Attrited Customer,37,M,3,1.0,Married,1.0,0.0,19,2,3,4,3100.0,2517,583.0,0.35,694,12,0.2,0.812
710558058,Existing Customer,46,F,3,0.0,Married,0.0,0.0,38,4,3,3,4317.0,2517,1800.0,0.944,1619,36,1.0,0.583
721509558,Existing Customer,51,M,2,1.0,Married,3.0,0.0,42,3,3,0,24221.0,1707,22514.0,0.816,1678,40,0.538,0.07
718078008,Existing Customer,40,M,2,1.0,Divorced,1.0,0.0,36,3,2,1,20304.0,0,20304.0,0.809,7494,85,0.667,0.0
709991883,Attrited Customer,53,M,1,1.0,Married,2.0,0.0,42,2,1,2,6214.0,1147,5067.0,0.861,938,35,0.75,0.185
717380133,Existing Customer,65,M,0,0.0,Single,1.0,0.0,36,6,4,1,3305.0,1909,1396.0,0.371,4218,72,0.636,0.578
713368833,Existing Customer,49,M,2,1.0,Single,1.0,0.0,41,6,3,4,6205.0,2233,3972.0,0.662,3906,64,0.684,0.36
770717883,Existing Customer,42,F,2,1.0,Married,1.0,0.0,28,6,2,1,1820.0,0,1820.0,0.658,4592,67,0.811,0.0
709161108,Attrited Customer,44,M,1,0.0,Single,1.0,0.0,33,3,2,4,2540.0,0,2540.0,0.212,1531,31,0.107,0.0
778236858,Existing Customer,54,F,2,1.0,Married,0.0,0.0,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086
715391433,Existing Customer,38,M,0,1.0,Married,1.0,0.0,33,5,4,4,11741.0,1560,10181.0,0.773,2143,41,0.783,0.133
708100533,Existing Customer,55,F,3,1.0,Single,0.0,0.0,36,3,3,3,2679.0,2277,402.0,0.736,4943,85,0.735,0.85
711033408,Existing Customer,50,F,2,0.0,Married,0.0,0.0,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174
710490708,Existing Customer,54,M,3,0.0,Single,2.0,0.0,36,4,1,3,17686.0,0,17686.0,0.733,2047,46,0.533,0.0
771217758,Existing Customer,44,F,2,0.0,Single,0.0,0.0,31,3,2,3,4182.0,2028,2154.0,0.658,16920,114,0.606,0.485
802875333,Existing Customer,51,M,1,0.0,Single,1.0,0.0,45,3,3,4,2458.0,0,2458.0,0.819,3377,54,0.929,0.0
711792783,Existing Customer,45,F,3,0.0,Divorced,1.0,0.0,26,1,1,2,2032.0,1195,837.0,0.642,4479,80,0.667,0.588
709269708,Existing Customer,45,M,4,1.0,Single,3.0,3.0,34,2,2,1,34516.0,1488,33028.0,0.732,7281,95,0.532,0.043
719459358,Existing Customer,52,M,1,2.0,Married,3.0,0.0,41,4,2,2,33864.0,989,32875.0,1.219,1751,48,0.92,0.029
778573233,Existing Customer,61,F,1,1.0,Married,0.0,0.0,54,3,2,2,3102.0,2091,1011.0,0.704,1977,50,1.0,0.674
771490833,Existing Customer,52,M,1,1.0,Single,2.0,0.0,40,5,1,1,4745.0,1227,3518.0,0.624,1140,40,0.6,0.259
709488108,Attrited Customer,42,M,4,1.0,Single,1.0,0.0,36,5,2,3,10543.0,0,10543.0,0.509,1841,39,0.5,0.0
713441958,Existing Customer,46,M,2,0.0,Married,3.0,0.0,36,5,3,2,19727.0,1785,17942.0,0.572,1245,25,0.786,0.09
780715683,Existing Customer,41,M,3,2.0,Single,1.0,0.0,30,4,1,3,13602.0,0,13602.0,0.699,3582,69,0.683,0.0
787937058,Existing Customer,58,M,0,1.0,Married,2.0,0.0,49,6,2,2,12555.0,1696,10859.0,0.519,1291,24,0.714,0.135
715300683,Existing Customer,39,M,1,0.0,Single,2.0,0.0,36,1,1,3,34458.0,846,33612.0,0.817,8271,94,0.88,0.025
768600558,Existing Customer,41,F,4,1.0,Single,1.0,0.0,31,4,2,3,2375.0,1658,717.0,0.638,1071,28,1.0,0.698
715842183,Existing Customer,42,F,5,0.0,Married,0.0,0.0,35,5,4,3,1514.0,745,769.0,0.694,4004,69,0.683,0.492
710503308,Existing Customer,48,F,2,1.0,Single,0.0,0.0,29,6,1,2,9554.0,2337,7217.0,0.79,4049,71,0.69,0.245
720031908,Existing Customer,55,M,2,2.0,Married,1.0,0.0,36,5,1,1,4370.0,0,4370.0,0.791,4326,74,0.721,0.0
747551658,Existing Customer,47,M,3,0.0,Divorced,2.0,1.0,40,5,3,2,34516.0,1371,33145.0,0.691,15930,123,0.836,0.04
736893108,Existing Customer,33,F,2,2.0,Single,0.0,0.0,26,2,3,2,1438.3,0,1438.3,0.613,4196,87,0.891,0.0
798687258,Existing Customer,40,M,4,1.0,Married,0.0,0.0,34,3,1,2,2577.0,1812,765.0,0.666,4134,62,0.824,0.703
720443358,Existing Customer,50,M,2,0.0,Married,1.0,0.0,36,1,3,1,8014.0,1250,6764.0,0.667,6950,84,0.585,0.156
713889933,Existing Customer,59,M,0,1.0,Single,1.0,0.0,48,4,2,2,1638.0,0,1638.0,0.533,1536,44,0.63,0.0
712373208,Attrited Customer,43,M,3,2.0,Single,1.0,0.0,35,3,3,2,3312.0,0,3312.0,0.698,647,19,0.462,0.0
713240133,Existing Customer,42,F,3,0.0,Married,0.0,0.0,36,4,3,1,9351.0,1482,7869.0,0.464,5099,60,0.714,0.158
714544908,Attrited Customer,56,M,4,1.0,Divorced,1.0,0.0,36,6,3,3,6224.0,0,6224.0,0.92,8979,68,0.581,0.0
708780783,Existing Customer,43,F,3,1.0,Single,1.0,0.0,33,4,3,3,2434.0,1169,1265.0,0.689,4739,76,0.81,0.48
716838633,Existing Customer,46,M,4,0.0,Single,1.0,0.0,36,4,5,0,13407.0,1341,12066.0,0.928,4869,84,0.615,0.1
720003558,Existing Customer,43,F,1,1.0,Divorced,0.0,0.0,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772
708557358,Existing Customer,43,M,2,1.0,Married,1.0,0.0,28,4,2,3,22157.0,1355,20802.0,0.69,1911,55,0.571,0.061
781933983,Existing Customer,47,M,4,1.0,Married,1.0,0.0,41,5,3,4,14535.0,0,14535.0,0.711,2970,76,0.689,0.0
710681808,Existing Customer,53,M,3,0.0,Single,2.0,0.0,42,6,3,3,18531.0,1548,16983.0,0.833,2484,52,0.857,0.084
714253983,Existing Customer,44,M,3,0.0,Married,1.0,0.0,36,4,2,3,9465.0,0,9465.0,0.657,3675,59,1.107,0.0
721106133,Existing Customer,57,F,3,0.0,Divorced,0.0,0.0,36,3,4,1,2312.0,1789,523.0,0.867,5104,82,0.783,0.774
714947883,Existing Customer,59,M,1,1.0,Married,1.0,0.0,36,6,2,2,2300.0,1965,335.0,0.596,1693,27,0.688,0.854
751607058,Existing Customer,45,M,2,2.0,Married,3.0,0.0,38,4,3,3,1686.0,0,1686.0,0.812,4413,77,0.75,0.0
714974658,Existing Customer,48,F,4,1.0,Married,0.0,0.0,36,6,1,4,2464.0,1867,597.0,0.6,1219,35,1.333,0.758
788747358,Existing Customer,50,M,0,0.0,Divorced,1.0,0.0,29,5,3,2,5530.0,2034,3496.0,0.647,4836,68,0.744,0.368
715394883,Existing Customer,35,F,2,0.0,Married,0.0,0.0,36,3,2,4,4319.0,1151,3168.0,0.594,1852,47,0.424,0.266
721008933,Existing Customer,44,F,2,1.0,Divorced,1.0,0.0,36,1,1,2,3107.0,1995,1112.0,0.668,7535,87,0.673,0.642
708684108,Attrited Customer,46,F,4,1.0,Married,1.0,0.0,34,5,3,1,4152.0,1446,2706.0,0.826,2218,30,0.304,0.348
717856983,Existing Customer,42,F,5,0.0,Married,0.0,0.0,29,3,2,3,1840.0,1267,573.0,0.605,4515,76,0.49,0.689
709368483,Existing Customer,56,M,2,1.0,Married,1.0,0.0,45,5,2,1,1438.3,0,1438.3,0.913,4323,77,0.571,0.0
712765158,Existing Customer,26,F,1,0.0,Single,0.0,0.0,15,5,3,3,2539.0,2162,377.0,0.635,2386,47,0.382,0.852
718863258,Attrited Customer,54,F,2,2.0,Married,0.0,0.0,41,2,2,3,3881.0,2517,1364.0,0.815,2463,38,0.407,0.649
721062408,Existing Customer,54,M,2,0.0,Divorced,1.0,0.0,34,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25
719799033,Existing Customer,52,M,1,2.0,Divorced,2.0,0.0,40,2,1,2,5520.0,2448,3072.0,0.862,14330,116,0.681,0.443
720897783,Existing Customer,50,M,1,0.0,Married,3.0,0.0,30,6,2,5,34516.0,2010,32506.0,0.594,2776,59,0.735,0.058
716201133,Existing Customer,35,F,2,0.0,Married,0.0,0.0,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0
807014583,Existing Customer,31,F,0,1.0,Divorced,0.0,0.0,26,3,3,3,1469.0,0,1469.0,0.915,4331,89,0.935,0.0
714593883,Existing Customer,53,F,2,1.0,Married,0.0,1.0,45,1,2,1,12100.0,1350,10750.0,0.854,13138,115,0.667,0.112
709200633,Existing Customer,55,F,1,1.0,Single,0.0,0.0,49,1,4,3,2721.0,0,2721.0,0.508,5443,73,0.973,0.0
715259583,Existing Customer,53,F,2,0.0,Married,0.0,0.0,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355
712341933,Existing Customer,39,M,1,1.0,Single,1.0,2.0,36,1,3,2,34516.0,1662,32854.0,0.751,13578,105,0.615,0.048
712661433,Existing Customer,49,M,4,0.0,Single,2.0,0.0,30,3,2,3,34516.0,0,34516.0,1.621,1444,28,1.333,0.0
712724733,Existing Customer,31,F,0,2.0,Single,0.0,0.0,19,6,3,1,2766.0,1731,1035.0,0.569,3959,71,0.732,0.626
714051033,Existing Customer,55,F,0,1.0,Married,0.0,0.0,36,6,2,4,3615.0,1699,1916.0,0.576,1967,40,0.538,0.47
778832883,Existing Customer,47,F,3,2.0,Married,0.0,0.0,28,1,3,1,8257.0,961,7296.0,0.741,13769,104,0.857,0.116
779670783,Existing Customer,40,M,3,0.0,Single,2.0,0.0,23,6,2,2,12559.0,0,12559.0,0.715,4700,71,0.511,0.0
788874333,Existing Customer,55,M,3,2.0,Divorced,3.0,0.0,40,3,1,4,15631.0,1305,14326.0,0.668,4313,67,0.914,0.083
715354983,Existing Customer,44,M,3,1.0,Married,1.0,0.0,35,6,3,1,6327.0,0,6327.0,0.666,3653,77,0.674,0.0
822112383,Existing Customer,52,M,3,1.0,Married,1.0,0.0,48,5,1,2,1438.3,0,1438.3,0.618,3769,73,0.659,0.0
712674183,Existing Customer,53,M,2,1.0,Married,1.0,0.0,33,3,3,1,4065.0,2180,1885.0,0.321,1271,36,0.2,0.536
716675358,Existing Customer,54,F,1,1.0,Single,0.0,0.0,41,5,2,2,3478.0,941,2537.0,0.711,4607,83,0.93,0.271
714742758,Existing Customer,42,F,4,0.0,Single,0.0,0.0,24,2,2,2,3428.0,2209,1219.0,0.671,4751,87,0.642,0.644
709591533,Existing Customer,46,F,3,1.0,Divorced,0.0,0.0,38,1,1,3,1774.0,1115,659.0,0.686,3474,60,0.667,0.629
717103758,Attrited Customer,63,M,0,1.0,Single,0.0,0.0,55,5,0,2,18550.0,0,18550.0,0.908,2616,42,0.826,0.0
781131483,Existing Customer,55,M,2,0.0,Married,2.0,0.0,47,3,1,4,5741.0,1894,3847.0,1.111,2170,51,0.962,0.33
714909858,Existing Customer,52,F,2,0.0,Married,0.0,0.0,36,6,3,1,2451.0,1733,718.0,0.724,5283,90,0.698,0.707
713983308,Existing Customer,60,M,0,2.0,Married,1.0,0.0,49,5,1,4,3182.0,1928,1254.0,0.509,1233,35,0.4,0.606
719074308,Existing Customer,37,F,3,1.0,Married,0.0,0.0,27,4,2,0,1438.3,687,751.3,0.778,4621,73,1.147,0.478
710695083,Existing Customer,44,M,3,1.0,Single,1.0,1.0,32,4,1,3,28397.0,1421,26976.0,0.635,1635,31,0.824,0.05
718824783,Existing Customer,50,M,2,0.0,Divorced,1.0,0.0,41,6,1,3,2966.0,1433,1533.0,0.49,1986,50,0.613,0.483
710638233,Attrited Customer,41,M,2,0.0,Divorced,1.0,0.0,25,4,2,3,4277.0,2186,2091.0,0.804,8764,69,0.683,0.511
737933883,Existing Customer,34,M,1,0.0,Married,1.0,0.0,27,3,1,2,8063.0,2149,5914.0,0.722,2042,49,0.69,0.267
778663458,Attrited Customer,65,M,1,0.0,Married,0.0,0.0,47,3,2,1,1759.0,0,1759.0,1.058,821,18,0.5,0.0
813200058,Existing Customer,63,M,0,1.0,Married,1.0,0.0,56,4,2,5,6500.0,1786,4714.0,0.524,1497,27,0.35,0.275
714643983,Existing Customer,42,F,1,0.0,Married,0.0,0.0,36,5,3,3,2758.0,2017,741.0,0.883,4119,73,1.028,0.731
780688383,Existing Customer,35,M,1,1.0,Divorced,2.0,0.0,24,4,2,3,21114.0,0,21114.0,0.697,3534,56,1.0,0.0
720535008,Existing Customer,46,M,4,0.0,Single,2.0,0.0,36,1,2,3,10492.0,1094,9398.0,0.915,13764,104,0.733,0.104
788950158,Existing Customer,36,M,2,1.0,Single,2.0,0.0,22,2,2,3,34516.0,1652,32864.0,0.854,1283,39,1.294,0.048
719898108,Existing Customer,57,F,2,2.0,Married,1.0,0.0,41,2,3,3,3667.0,809,2858.0,0.778,5322,79,0.975,0.221
713748708,Attrited Customer,46,F,3,1.0,Single,0.0,0.0,37,1,2,4,1438.3,0,1438.3,0.35,1757,44,0.467,0.0
710516283,Existing Customer,50,M,1,0.0,Single,3.0,0.0,37,4,1,4,9758.0,1792,7966.0,0.626,4134,60,0.765,0.184
713732883,Existing Customer,38,F,0,0.0,Single,0.0,0.0,36,4,1,2,1679.0,0,1679.0,0.658,4771,81,0.761,0.0
778511733,Existing Customer,42,F,3,1.0,Single,1.0,0.0,30,6,3,2,5424.0,1812,3612.0,0.513,1634,44,0.76,0.334
709682658,Existing Customer,37,F,4,0.0,Single,1.0,0.0,36,5,3,1,3093.0,2517,576.0,0.855,1371,23,0.917,0.814
710327508,Existing Customer,44,F,4,0.0,Single,0.0,0.0,36,5,2,4,1687.0,1290,397.0,0.709,4247,87,0.706,0.765
713043183,Existing Customer,61,M,0,0.0,Single,1.0,0.0,48,3,2,4,2572.0,1969,603.0,0.644,4313,84,0.787,0.766
771450708,Existing Customer,58,F,3,1.0,Married,1.0,0.0,46,5,3,1,4669.0,1913,2756.0,0.591,4363,73,0.973,0.41
708538608,Existing Customer,50,F,4,1.0,Married,0.0,0.0,36,6,4,3,3862.0,0,3862.0,0.578,4058,81,0.723,0.0
711717258,Existing Customer,54,F,3,1.0,Single,1.0,0.0,39,3,4,1,4036.0,1329,2707.0,0.738,5315,82,0.708,0.329
711606558,Existing Customer,49,F,1,0.0,Married,0.0,0.0,39,5,2,2,1909.0,866,1043.0,0.88,4697,83,0.844,0.454
710086308,Existing Customer,46,F,4,0.0,Single,1.0,0.0,38,6,2,0,3645.0,1179,2466.0,0.559,4680,87,0.933,0.323
718583133,Existing Customer,49,F,3,1.0,Divorced,0.0,0.0,39,4,2,0,4389.0,981,3408.0,0.65,3598,75,0.705,0.224
769145733,Existing Customer,36,M,3,1.0,Single,1.0,0.0,30,3,4,3,2789.0,1584,1205.0,0.996,2688,60,0.714,0.568
822121608,Existing Customer,46,M,2,0.0,Divorced,1.0,0.0,42,3,3,2,7116.0,693,6423.0,0.759,4759,81,0.841,0.097
711877458,Existing Customer,51,F,3,1.0,Married,0.0,0.0,36,6,2,2,1936.0,0,1936.0,0.705,4072,72,0.756,0.0
708727983,Existing Customer,62,M,0,0.0,Single,1.0,0.0,36,6,1,3,3933.0,0,3933.0,0.884,3048,54,0.688,0.0
767653233,Existing Customer,48,M,3,1.0,Married,1.0,0.0,42,6,1,3,6085.0,930,5155.0,1.307,3154,59,0.967,0.153
823566408,Existing Customer,44,F,3,1.0,Married,0.0,0.0,40,2,2,1,1438.3,0,1438.3,0.773,4625,93,0.938,0.0
708754833,Existing Customer,48,F,3,0.0,Single,0.0,0.0,40,3,4,4,2827.0,1182,1645.0,0.902,4583,72,1.0,0.418
714941358,Attrited Customer,53,F,4,1.0,Married,0.0,0.0,36,2,3,6,4005.0,0,4005.0,0.896,7022,75,0.667,0.0
787605558,Existing Customer,48,F,3,1.0,Divorced,0.0,0.0,31,6,2,2,9816.0,0,9816.0,0.673,3489,81,0.528,0.0
713910108,Existing Customer,38,M,1,1.0,Married,2.0,0.0,28,3,2,3,3946.0,2375,1571.0,0.921,1646,43,0.536,0.602
719734533,Existing Customer,40,F,4,1.0,Married,0.0,0.0,28,6,2,2,1438.3,689,749.3,0.823,4921,65,0.806,0.479
716685033,Existing Customer,38,F,1,0.0,Married,1.0,0.0,19,1,1,2,5559.0,1600,3959.0,0.716,5344,82,0.864,0.288
710533233,Attrited Customer,38,F,1,1.0,Married,0.0,0.0,29,3,3,4,1438.3,0,1438.3,0.508,2139,47,0.567,0.0
720384633,Existing Customer,48,M,3,0.0,Single,1.0,0.0,36,6,3,2,3786.0,0,3786.0,0.715,3403,70,0.489,0.0
709333608,Existing Customer,58,F,2,0.0,Single,0.0,0.0,46,6,2,2,2395.0,1345,1050.0,0.811,4983,84,0.867,0.562
715950483,Attrited Customer,39,F,1,0.0,Married,1.0,0.0,27,3,3,3,2821.0,725,2096.0,0.704,2397,35,0.296,0.257
806637558,Existing Customer,58,M,1,0.0,Married,1.0,0.0,53,5,2,5,1438.3,0,1438.3,0.425,1539,40,0.6,0.0
716697708,Attrited Customer,61,F,1,0.0,Single,0.0,0.0,52,3,2,4,3293.0,0,3293.0,0.838,3121,56,0.867,0.0
758186433,Existing Customer,37,F,1,0.0,Single,0.0,0.0,30,3,2,3,2353.0,1095,1258.0,0.941,5038,84,0.75,0.465
708178608,Existing Customer,31,F,0,1.0,Married,0.0,0.0,36,4,2,2,2488.0,0,2488.0,1.05,4226,73,0.521,0.0
769676358,Existing Customer,38,M,2,0.0,Single,1.0,0.0,32,1,1,2,1438.3,1309,129.3,0.842,5066,76,0.9,0.91
712493058,Existing Customer,42,F,5,0.0,Single,0.0,0.0,31,6,3,2,4972.0,0,4972.0,0.719,4524,72,0.756,0.0
710779083,Existing Customer,59,F,0,1.0,Married,0.0,0.0,48,3,3,4,1661.0,0,1661.0,0.672,4338,77,0.925,0.0
712934583,Existing Customer,44,F,4,0.0,Married,0.0,1.0,36,6,3,0,11879.0,0,11879.0,0.735,3490,62,0.938,0.0
715498308,Existing Customer,35,F,2,1.0,Married,1.0,0.0,36,4,3,4,3454.0,1603,1851.0,1.078,1575,41,0.519,0.464
819376683,Existing Customer,54,M,1,0.0,Single,2.0,0.0,49,2,3,3,28570.0,2027,26543.0,0.749,15130,102,0.759,0.071
811571733,Existing Customer,26,F,0,0.0,Single,0.0,0.0,13,4,2,2,2600.0,1876,724.0,0.606,2625,45,0.364,0.722
719991783,Existing Customer,40,M,2,0.0,Married,2.0,1.0,36,5,3,0,34516.0,2183,32333.0,0.739,3644,67,0.634,0.063
817188408,Existing Customer,57,M,0,0.0,Divorced,2.0,0.0,39,4,4,3,2795.0,1832,963.0,0.839,4679,67,0.861,0.655
771028533,Attrited Customer,48,F,3,2.0,Married,0.0,1.0,35,5,1,3,10357.0,0,10357.0,0.506,911,25,0.19,0.0
811980858,Existing Customer,36,M,0,1.0,Married,1.0,0.0,31,5,1,2,7667.0,0,7667.0,0.632,1501,35,0.667,0.0
